matchNumber,teamNumber,tournament,value,cubesAcquired,cubesScored,startingPos,mobility,autoPyramid,autoGround,autoCubePickup,autoExchangeAttempt,autoExchangeScored,autoSwitchFarAttempt,autoSwitchFarScored,autoSwitchNearAttempt,autoSwitchNearScored,autoScaleFarAttempt,autoScaleFarScored,autoScaleNearAttempt,autoScaleNearScored,autoCubeAttempt,autoCubeScored,autoRobotAction,ownSwitchFarAttempt,ownSwitchFarScored,ownSwitchNearAttempt,ownSwichNearScored,scaleFarAttempt,scaleFarScored,scaleNearAttempt,scaleNearScored,oppSwitchFarAttempt,oppSwitchFarScored,oppSwitchNearAttempt,oppSwitchNearScored,teleExchangeAttempt,teleExchangeScored,teleSwitchAttempt,teleSwitchScored,teleScaleAttempt,teleScaleScored,teleOppSwitchAttempt,teleOppSwitchScored,telePickup,teleCubePickup,teleCubeAttempt,teleCubeScored,teleRobotAction,park,carried,hangAttempt,hangSuccess,noCarried,comments
48,6130,york,,5,4,,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,3,,0,0,0,0,0,0,0,0,1,1,3,3,0,0,0,0,"{""1"":2,""2"":2,""3"":0,""4"":0,""humanLoadNear"":1,""humanLoadFar"":0}",5,4,4,"[""own switch near"",""zone 2"",""own switch near"",""zone 2"",""zone 1"",""own switch near"",""zone 1"",""exchange"",""human Load Near""]",false,false,false,false,0,
48,4932,york,,6,5,,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,"{""1"":6,""2"":0,""3"":0,""4"":0,""humanLoadNear"":0,""humanLoadFar"":0}",6,5,5,"[""zone 1"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange""]",false,false,false,false,0,
48,4976,york,,10,9,,true,2,0,2,1,1,2,2,0,0,0,0,0,0,3,3,"[""switch far 9.618"",""pyramid 25.572"",""switch far 28.011"",""pyramid 33.691"",""exchange 39.759""]",2,2,0,,0,0,0,0,0,0,0,0,4,4,2,2,0,0,0,0,"{""1"":7,""2"":0,""3"":0,""4"":0,""humanLoadNear"":0,""humanLoadFar"":1}",8,6,6,"[""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""zone 1"",""own switch far"",""zone 1"",""own switch far"",""zone 1"",""exchange"",""human Load Far"",""zone 1"",""exchange""]",true,false,false,false,0,"Jaden - auto only had one cube, other ones were in tele. my mistake."
48,188,york,,10,10,,true,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,"[""scale near 5.615""]",0,0,0,,0,0,5,4,5,5,0,0,0,0,0,0,5,4,5,5,"{""1"":0,""2"":1,""3"":5,""4"":0,""humanLoadNear"":2,""humanLoadFar"":2}",10,10,9,"[""zone 2"",""scale near"",""zone 3"",""opp switch far"",""zone 3"",""opp switch far"",""zone 3"",""opp switch far"",""zone 3"",""opp switch far"",""human Load Far"",""opp switch far"",""human Load Far"",""scale near"",""zone 3"",""scale near"",""human Load Near"",""scale near"",""human Load Near""]",false,false,false,false,0,need to fix the auto or make it better
48,6342,york,,6,4,,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,,0,0,0,0,0,0,3,3,0,0,1,1,0,0,3,3,"{""1"":0,""2"":0,""3"":0,""4"":1,""humanLoadNear"":4,""humanLoadFar"":1}",6,4,4,"[""human Load Far"",""zone 4"",""opp switch near"",""human Load Near"",""opp switch near"",""human Load Near"",""human Load Near"",""own switch near"",""human Load Near"",""opp switch near""]",false,false,true,true,0,intake issues seem to be resolved- Tobias
48,6323,york,,6,6,,true,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,"[""switch near 6.833""]",0,0,1,,0,0,0,0,0,0,4,4,0,0,1,1,0,0,4,4,"{""1"":0,""2"":0,""3"":1,""4"":0,""humanLoadNear"":4,""humanLoadFar"":1}",6,5,5,"[""human Load Far"",""zone 3"",""opp switch near"",""human Load Near"",""opp switch near"",""human Load Near"",""own switch near"",""human Load Near"",""opp switch near"",""human Load Near"",""opp switch near""]",false,false,true,true,0,"Was just putting cubes on the opponents switch, didn't make that much of a difference -Jeffrey"
49,4992,york,,7,8,,true,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,"[""switch near 11.871""]",0,0,2,,0,0,0,0,0,0,0,0,5,5,2,2,0,0,0,0,"{""1"":7,""2"":0,""3"":0,""4"":0,""humanLoadNear"":0,""humanLoadFar"":0}",7,7,7,"[""zone 1"",""own switch near"",""zone 1"",""own switch near"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange""]",false,false,false,false,0,
49,2056,york,,14,14,,false,2,0,2,0,0,3,3,0,0,0,0,0,0,3,3,"[""switch far 4.58"",""pyramid 7.383"",""switch far 10.32"",""pyramid 14.102"",""switch far 15.085""]",0,0,0,,5,5,0,0,6,6,0,0,0,0,0,0,5,5,6,6,"{""1"":2,""2"":0,""3"":7,""4"":0,""humanLoadNear"":0,""humanLoadFar"":3}",12,11,11,"[""zone 1"",""scale far"",""zone 1"",""scale far"",""zone 3"",""opp switch far"",""zone 3"",""opp switch far"",""zone 3"",""opp switch far"",""zone 3"",""opp switch far"",""zone 3"",""opp switch far"",""zone 3"",""zone 3"",""opp switch far"",""human Load Far"",""scale far"",""human Load Far"",""scale far"",""human Load Far"",""scale far""]",false,false,true,true,0,
49,4308,york,,1,0,,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,"{""1"":0,""2"":0,""3"":0,""4"":0,""humanLoadNear"":0,""humanLoadFar"":1}",1,1,0,"[""human Load Far""]",false,false,false,false,0,didn't do much
49,4902,york,,1,0,,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{""1"":0,""2"":1,""3"":0,""4"":0,""humanLoadNear"":0,""humanLoadFar"":0}",1,0,0,"[""zone 2""]",true,false,false,false,0,Had a lot of trouble with intake -Jeffrey
49,1374,york,,4,4,,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,2,,0,0,0,0,0,0,1,1,1,1,2,2,0,0,1,1,"{""1"":2,""2"":0,""3"":2,""4"":0,""humanLoadNear"":0,""humanLoadFar"":0}",4,4,4,"[""own switch near"",""zone 1"",""own switch near"",""zone 3"",""opp switch near"",""zone 3"",""exchange"",""zone 1""]",true,false,false,false,0,Good switch play but bad intake
49,3560,york,,10,8,,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,"{""1"":10,""2"":0,""3"":0,""4"":0,""humanLoadNear"":0,""humanLoadFar"":0}",10,8,8,"[""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1""]",false,false,false,false,0,
50,1241,york,,12,13,,true,2,0,2,0,0,2,2,0,0,0,0,0,0,2,2,"[""switch far 5.416"",""pyramid 7.764"",""switch far 10.073"",""pyramid 15.014""]",0,0,0,,0,0,2,2,0,0,0,0,9,9,0,0,2,2,0,0,"{""1"":9,""2"":1,""3"":0,""4"":0,""humanLoadNear"":0,""humanLoadFar"":0}",10,11,11,"[""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""scale near"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 2"",""scale near""]",true,false,false,false,0,
50,5409,york,,6,5,,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,2,,0,0,0,0,0,0,0,0,3,3,2,2,0,0,0,0,"{""1"":5,""2"":1,""3"":0,""4"":0,""humanLoadNear"":0,""humanLoadFar"":0}",6,5,5,"[""own switch near"",""zone 2"",""zone 1"",""zone 1"",""own switch near"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange""]",false,false,false,false,0,"Jaden - scissor lift was slow, bot broke down midway."
50,5776,york,,4,3,,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,,0,0,0,0,0,0,3,2,0,0,1,1,0,0,3,2,"{""1"":0,""2"":0,""3"":0,""4"":0,""humanLoadNear"":4,""humanLoadFar"":0}",4,4,3,"[""own switch near"",""human Load Near"",""opp switch near"",""human Load Near"",""opp switch near"",""human Load Near"",""human Load Near""]",false,false,false,false,0,Angel- had problems with pushing the power cube into the switch
50,3571,york,,4,3,,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,5,3,0,0,0,0,0,0,0,0,0,0,5,3,0,0,"{""1"":0,""2"":1,""3"":2,""4"":0,""humanLoadNear"":0,""humanLoadFar"":1}",4,5,3,"[""scale far"",""zone 3"",""scale far"",""zone 3"",""scale far"",""human Load Far"",""zone 2""]",false,false,true,true,0,played a little defence was scoring on the scale and opponent switch - Awais
50,1325,york,,11,11,,true,0,1,1,0,0,0,0,0,0,0,0,2,2,0,2,"[""scale near 6.73"",""ground pickup 8.838"",""scale near 11.04""]",0,0,0,,0,0,6,5,4,4,0,0,0,0,0,0,6,5,4,4,"{""1"":0,""2"":3,""3"":5,""4"":0,""humanLoadNear"":1,""humanLoadFar"":1}",10,10,9,"[""zone 2"",""opp switch far"",""zone 3"",""opp switch far"",""zone 3"",""scale near"",""zone 3"",""zone 2"",""scale near"",""zone 3"",""opp switch far"",""zone 3"",""opp switch far"",""human Load Far"",""scale near"",""human Load Near"",""scale near"",""zone 2"",""scale near""]",false,false,true,true,0,"Very efficient at scoring points, fast at stopping the enemy from gaining points from their own switch -Jeffrey"
50,4618,york,,8,7,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4,3,0,,0,0,0,0,4,4,0,0,0,0,4,3,0,0,4,4,"{""1"":0,""2"":4,""3"":0,""4"":0,""humanLoadNear"":1,""humanLoadFar"":3}",8,8,7,"[""zone 2"",""own switch far"",""zone 2"",""own switch far"",""zone 2"",""own switch far"",""zone 2"",""human Load Near"",""opp switch far"",""human Load Far"",""opp switch far"",""human Load Far"",""opp switch far"",""human Load Far"",""opp switch far""]",true,false,false,false,0,
51,6537,york,,11,7,,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,8,7,0,0,0,0,0,0,0,0,8,7,"{""1"":0,""2"":0,""3"":2,""4"":0,""humanLoadNear"":3,""humanLoadFar"":6}",11,8,7,"[""human Load Far"",""opp switch far"",""human Load Far"",""zone 3"",""zone 3"",""opp switch far"",""human Load Far"",""opp switch far"",""human Load Far"",""human Load Far"",""opp switch far"",""human Load Far"",""opp switch far"",""human Load Near"",""opp switch far"",""human Load Near"",""opp switch far"",""human Load Near""]",false,false,false,false,0,Very effective at putting a lot of cubes onto the opponents switch -Jeffrey
51,4519,york,,3,3,,true,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,"[""scale far 8.551""]",0,0,0,,3,2,0,0,0,0,0,0,0,0,0,0,3,2,0,0,"{""1"":0,""2"":3,""3"":0,""4"":0,""humanLoadNear"":0,""humanLoadFar"":0}",3,3,2,"[""zone 2"",""scale far"",""zone 2"",""zone 2"",""scale far""]",true,false,false,false,0,Angel-had trouble driving and operating
51,6461,york,,0,0,,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{""1"":0,""2"":0,""3"":0,""4"":0,""humanLoadNear"":0,""humanLoadFar"":0}",0,0,0,,false,false,false,false,0,Thugin- did not move
51,6135,york,,4,5,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,5,,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,"{""1"":4,""2"":0,""3"":0,""4"":0,""humanLoadNear"":0,""humanLoadFar"":0}",4,5,5,"[""own switch near"",""zone 1"",""own switch near"",""zone 1"",""own switch near"",""zone 1"",""own switch near"",""zone 1"",""own switch near""]",true,false,false,false,0,elevator is really slow-Awais
51,5406,york,,10,10,,true,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,"[""switch far 2.996"",""pyramid 5.892""]",4,4,0,,0,0,4,4,0,0,0,0,1,1,4,4,4,4,0,0,"{""1"":5,""2"":1,""3"":3,""4"":0,""humanLoadNear"":0,""humanLoadFar"":0}",9,9,9,"[""own switch far"",""zone 2"",""scale near"",""zone 3"",""scale near"",""zone 3"",""scale near"",""zone 3"",""scale near"",""zone 1"",""own switch far"",""zone 1"",""own switch far"",""zone 1"",""own switch far"",""zone 1"",""exchange"",""zone 1""]",false,false,false,false,0,died in front of the exchange - Tobias
51,4039,york,,10,11,,true,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,"[""switch near 5.638""]",0,0,0,,0,0,0,0,0,0,8,8,2,2,0,0,0,0,8,8,"{""1"":2,""2"":0,""3"":2,""4"":2,""humanLoadNear"":4,""humanLoadFar"":0}",10,10,10,"[""zone 3"",""opp switch near"",""zone 3"",""opp switch near"",""zone 4"",""opp switch near"",""zone 4"",""opp switch near"",""human Load Near"",""opp switch near"",""human Load Near"",""opp switch near"",""human Load Near"",""opp switch near"",""human Load Near"",""opp switch near"",""zone 1"",""exchange"",""zone 1"",""exchange""]",false,false,false,false,0,"Jaden - fast switch and exchange cycles, really aggressive defense. pushed bots across the field, without getting fouls."
52,2200,york,,7,7,,true,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,"[""switch near 7.474""]",0,0,4,,0,0,1,1,0,0,0,0,1,1,4,4,1,1,0,0,"{""1"":4,""2"":3,""3"":0,""4"":0,""humanLoadNear"":0,""humanLoadFar"":0}",7,6,6,"[""zone 1"",""zone 1"",""scale near"",""zone 1"",""own switch near"",""zone 2"",""own switch near"",""zone 2"",""own switch near"",""zone 2"",""own switch near"",""zone 1"",""exchange""]",false,false,true,true,1,
52,4992,york,,8,9,,false,0,0,0,0,0,1,1,0,0,1,0,0,0,2,1,"[""switch far 17.883""]",1,1,0,,0,0,0,0,0,0,0,0,7,7,1,1,0,0,0,0,"{""1"":8,""2"":0,""3"":0,""4"":0,""humanLoadNear"":0,""humanLoadFar"":0}",8,8,8,"[""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""own switch far"",""zone 1"",""exchange"",""zone 1"",""exchange""]",false,false,false,false,0,
52,188,york,,10,11,,true,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,"[""scale near 3.558""]",0,0,0,,0,0,4,4,0,0,6,6,0,0,0,0,4,4,6,6,"{""1"":0,""2"":1,""3"":5,""4"":0,""humanLoadNear"":4,""humanLoadFar"":0}",10,10,10,"[""zone 2"",""scale near"",""zone 3"",""opp switch near"",""zone 3"",""opp switch near"",""zone 3"",""opp switch near"",""zone 3"",""opp switch near"",""zone 3"",""opp switch near"",""human Load Near"",""scale near"",""human Load Near"",""scale near"",""human Load Near"",""opp switch near"",""human Load Near"",""scale near""]",false,true,false,false,0,
52,3161,york,,9,9,,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,,0,0,0,0,0,0,0,0,8,8,1,1,0,0,0,0,"{""1"":7,""2"":0,""3"":1,""4"":0,""humanLoadNear"":1,""humanLoadFar"":0}",9,9,9,"[""zone 3"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""own switch near"",""human Load Near"",""exchange""]",false,false,false,false,0,Very fast at putting cubes in the exchange -Jeffrey
52,6323,york,,10,9,,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,9,9,0,0,0,0,0,0,0,0,9,9,"{""1"":1,""2"":0,""3"":4,""4"":0,""humanLoadNear"":0,""humanLoadFar"":5}",10,9,9,"[""zone 1"",""opp switch far"",""human Load Far"",""opp switch far"",""human Load Far"",""opp switch far"",""human Load Far"",""opp switch far"",""human Load Far"",""opp switch far"",""zone 3"",""opp switch far"",""zone 3"",""opp switch far"",""zone 3"",""opp switch far"",""human Load Far"",""opp switch far"",""zone 3""]",false,false,true,false,0,scores fast on opponents switch  -Awais
52,4932,york,,4,5,,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5,5,0,,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,"{""1"":3,""2"":1,""3"":0,""4"":0,""humanLoadNear"":0,""humanLoadFar"":0}",4,5,5,"[""own switch far"",""zone 2"",""own switch far"",""zone 1"",""own switch far"",""zone 1"",""own switch far"",""zone 1"",""own switch far""]",true,false,false,false,0,"Jaden - drive team seems lost when all of their cubes are taken, cannot deal with sudden situations."
53,4902,york,,1,0,,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{""1"":0,""2"":1,""3"":0,""4"":0,""humanLoadNear"":0,""humanLoadFar"":0}",1,0,0,"[""zone 2""]",true,false,false,false,0,
53,6632,york,,10,11,,true,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,"[""switch far 8.063""]",2,2,0,,0,0,0,0,0,0,0,0,8,8,2,2,0,0,0,0,"{""1"":10,""2"":0,""3"":0,""4"":0,""humanLoadNear"":0,""humanLoadFar"":0}",10,10,10,"[""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""own switch far"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""own switch far"",""zone 1"",""exchange""]",false,false,false,false,0,Good at getting a lot of cubes into the exchange -Jeffrey
53,4618,york,,4,4,,true,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,"[""switch near 13.168""]",0,0,2,,1,1,0,0,0,0,0,0,0,0,2,2,1,1,0,0,"{""1"":1,""2"":2,""3"":0,""4"":0,""humanLoadNear"":0,""humanLoadFar"":1}",4,3,3,"[""zone 1"",""scale far"",""zone 2"",""own switch near"",""zone 2"",""own switch near"",""human Load Far""]",false,false,false,false,0,Jaden - stopped working midway due to rough foul in to wall by 2056
53,3683,york,,10,10,,true,0,0,0,0,0,1,0,0,0,1,1,0,0,2,1,"[""scale far 10.729""]",0,0,0,,1,1,0,0,0,0,6,5,3,3,0,0,1,1,6,5,"{""1"":3,""2"":1,""3"":1,""4"":0,""humanLoadNear"":5,""humanLoadFar"":0}",10,10,9,"[""zone 2"",""scale far"",""zone 3"",""opp switch near"",""human Load Near"",""opp switch near"",""human Load Near"",""human Load Near"",""opp switch near"",""human Load Near"",""opp switch near"",""human Load Near"",""opp switch near"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange""]",false,false,true,true,0,really good bot that can do everything -Awais
53,2056,york,,11,8,,true,0,2,2,0,0,2,2,0,0,0,0,0,0,2,2,"[""switch far 7.865"",""ground pickup 12.804"",""switch far 13.812"",""ground pickup 14.681""]",3,3,0,,0,0,3,3,0,0,0,0,0,0,3,3,3,3,0,0,"{""1"":1,""2"":1,""3"":1,""4"":0,""humanLoadNear"":6,""humanLoadFar"":0}",9,6,6,"[""scale near"",""human Load Near"",""zone 2"",""scale near"",""human Load Near"",""zone 3"",""scale near"",""human Load Near"",""own switch far"",""human Load Near"",""zone 1"",""own switch far"",""human Load Near"",""own switch far"",""human Load Near""]",false,true,true,true,1,number 1 bot. very swifty
53,1325,york,,9,6,,true,0,2,2,0,0,0,0,0,0,0,0,3,3,0,3,"[""scale near 3.355"",""ground pickup 5.431"",""scale near 9.882"",""ground pickup 11.953"",""scale near 14.818""]",0,0,0,,0,0,2,1,3,2,0,0,0,0,0,0,2,1,3,2,"{""1"":0,""2"":0,""3"":3,""4"":2,""humanLoadNear"":0,""humanLoadFar"":2}",7,5,3,"[""zone 3"",""zone 3"",""scale near"",""zone 3"",""opp switch far"",""human Load Far"",""zone 4"",""opp switch far"",""human Load Far"",""zone 4""]",false,true,false,false,0,"mishap caused the their auto cube to register as scored instead of attempted, was shut down by defence - Tobias"
54,4976,york,,7,5,,true,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,"[""switch near 8.184""]",0,0,2,,1,1,0,0,0,0,0,0,1,1,2,2,1,1,0,0,"{""1"":7,""2"":0,""3"":0,""4"":0,""humanLoadNear"":0,""humanLoadFar"":0}",7,4,4,"[""zone 1"",""zone 1"",""zone 1"",""own switch near"",""zone 1"",""own switch near"",""zone 1"",""scale far"",""zone 1"",""exchange"",""zone 1""]",false,false,true,true,0,
54,6537,york,,5,3,,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,3,"{""1"":1,""2"":0,""3"":0,""4"":1,""humanLoadNear"":1,""humanLoadFar"":2}",5,3,3,"[""human Load Far"",""opp switch far"",""zone 1"",""opp switch far"",""zone 4"",""human Load Far"",""human Load Near"",""opp switch far""]",false,false,false,false,0,
54,5409,york,,9,10,,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,2,0,,0,0,0,0,0,0,0,0,8,8,2,2,0,0,0,0,"{""1"":9,""2"":0,""3"":0,""4"":0,""humanLoadNear"":0,""humanLoadFar"":0}",9,10,10,"[""own switch far"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""own switch far"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange""]",false,false,false,false,0,good vault bot  has a buddy hang
54,1241,york,,8,8,,true,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,"[""scale far 8.559""]",0,0,0,,7,6,0,0,0,0,0,0,1,1,0,0,7,6,0,0,"{""1"":1,""2"":4,""3"":3,""4"":0,""humanLoadNear"":0,""humanLoadFar"":0}",8,8,7,"[""zone 2"",""scale far"",""zone 3"",""scale far"",""zone 3"",""scale far"",""zone 2"",""scale far"",""zone 2"",""scale far"",""zone 2"",""scale far"",""zone 3"",""zone 1"",""exchange""]",false,false,true,true,0,very smooth elevator- Tobias
54,4069,york,,11,7,,true,1,0,1,0,0,1,1,0,0,0,0,1,1,1,2,"[""switch far 8.926"",""pyramid 11.401"",""scale near 13.566""]",0,0,0,,0,0,7,5,0,0,0,0,0,0,0,0,7,5,0,0,"{""1"":0,""2"":6,""3"":3,""4"":1,""humanLoadNear"":0,""humanLoadFar"":0}",10,7,5,"[""zone 2"",""scale near"",""zone 2"",""zone 3"",""scale near"",""zone 2"",""scale near"",""zone 2"",""scale near"",""zone 2"",""zone 2"",""zone 3"",""zone 3"",""scale near"",""zone 4""]",false,false,true,true,0,"Jaden - okay scale play speed, intake trouble, good switch-scale auto"
54,4519,york,,4,5,,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,"{""1"":4,""2"":0,""3"":0,""4"":0,""humanLoadNear"":0,""humanLoadFar"":0}",4,5,5,"[""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange""]",false,false,false,false,0,"Fast at putting cubes in the exchange, has some difficulties with intake -Jeffrey"
55,5776,york,,2,0,,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{""1"":0,""2"":0,""3"":0,""4"":0,""humanLoadNear"":0,""humanLoadFar"":2}",2,0,0,"[""human Load Far"",""human Load Far""]",false,false,false,false,0,
55,1334,york,,5,4,,true,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,"[""switch near 7.629""]",0,0,1,,0,0,2,0,0,0,0,0,2,2,1,1,2,0,0,0,"{""1"":5,""2"":0,""3"":0,""4"":0,""humanLoadNear"":0,""humanLoadFar"":0}",5,5,3,"[""zone 1"",""own switch near"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""zone 1""]",false,false,true,true,0,tryed to shot into the scale- Awaiz
55,5921,york,,5,3,,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,5,3,0,0,0,0,0,0,5,3,"{""1"":1,""2"":0,""3"":0,""4"":0,""humanLoadNear"":4,""humanLoadFar"":0}",5,5,3,"[""zone 1"",""opp switch near"",""human Load Near"",""opp switch near"",""human Load Near"",""opp switch near"",""human Load Near"",""human Load Near""]",false,false,false,false,0,Angel- power cubes kept getting stuck in the elevator
56,5921,york,,5,3,,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,5,3,0,0,0,0,0,0,5,3,"{""1"":1,""2"":0,""3"":0,""4"":0,""humanLoadNear"":4,""humanLoadFar"":0}",5,5,3,"[""zone 1"",""opp switch near"",""human Load Near"",""opp switch near"",""human Load Near"",""opp switch near"",""human Load Near"",""human Load Near""]",false,false,false,false,0,Angel- power cubes kept getting stuck in the elevator
55,6342,york,,7,7,,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,"{""1"":7,""2"":0,""3"":0,""4"":0,""humanLoadNear"":0,""humanLoadFar"":0}",7,7,7,"[""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange""]",false,false,false,false,0,"Jaden - decent exchange cycles, good defence with knocking and taking opponent cubes."
55,1374,york,,7,7,,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,2,0,,0,0,0,0,0,0,0,0,5,5,2,2,0,0,0,0,"{""1"":7,""2"":0,""3"":0,""4"":0,""humanLoadNear"":0,""humanLoadFar"":0}",7,7,7,"[""zone 1"",""own switch far"",""zone 1"",""own switch far"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange""]",false,false,false,false,0,"Has a little bit of trouble with intake, but is good at putting cubes in the exchange -Jeffrey"
55,2386,york,,7,7,,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4,4,0,,2,2,0,0,1,1,0,0,0,0,4,4,2,2,1,1,"{""1"":3,""2"":1,""3"":2,""4"":0,""humanLoadNear"":0,""humanLoadFar"":1}",7,7,7,"[""scale far"",""zone 3"",""scale far"",""zone 3"",""opp switch far"",""zone 2"",""own switch far"",""zone 1"",""own switch far"",""zone 1"",""own switch far"",""zone 1"",""own switch far"",""human Load Far""]",false,false,true,true,0,side climb- Tobias
56,6878,york,,14,12,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,2,0,,0,0,0,0,0,0,0,0,10,10,2,2,0,0,0,0,"{""1"":13,""2"":1,""3"":0,""4"":0,""humanLoadNear"":0,""humanLoadFar"":0}",14,12,12,"[""own switch far"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 2"",""zone 1"",""zone 1"",""exchange"",""zone 1"",""zone 1"",""own switch far""]",false,false,false,false,0,
